"species" "time"
"agouti" 0.361111111
"agouti" 0.405555556
"agouti" 0.419444444
"agouti" 0.424305556
"agouti" 0.466666667
"squirrel" 0.469444444
"agouti" 0.476388889
"agouti" 0.61875
"agouti" 0.624305556
"peccary" 0.825
"squirrel" 0.313888889
"squirrel" 0.378472222
"squirrel" 0.381944444
"agouti" 0.39375
"agouti" 0.398611111
"agouti" 0.488194444
"agouti" 0.51875
"agouti" 0.525694444
"squirrel" 0.672222222
"agouti" 0.690277778
"squirrel" 0.714583333
"agouti" 0.743055556
"peccary" 0.242361111
"agouti" 0.285416667
"squirrel" 0.328472222
"squirrel" 0.329861111
"squirrel" 0.355555556
"agouti" 0.514583333
"agouti" 0.518055556
"agouti" 0.526388889
"agouti" 0.567361111
"agouti" 0.607638889
"agouti" 0.634027778
"agouti" 0.689583333
"agouti" 0.696527778
"agouti" 0.715277778
"opossum" 0.953472222
"agouti" 0.315972222
"squirrel" 0.4625
"squirrel" 0.464583333
"agouti" 0.478472222
"squirrel" 0.496527778
"agouti" 0.497916667
"agouti" 0.238888889
"agouti" 0.258333333
"agouti" 0.544444444
"agouti" 0.240277778
"agouti" 0.242361111
"agouti" 0.315277778
"tamandua" 0.383333333
"agouti" 0.258333333
"agouti" 0.35625
"agouti" 0.736805556
"agouti" 0.247916667
"agouti" 0.242361111
"agouti" 0.686111111
"paca" 0.207638889
"agouti" 0.286111111
"agouti" 0.664583333
"paca" 0.196527778
"agouti" 0.479861111
"agouti" 0.695138889
"agouti" 0.575694444
"agouti" 0.377777778
"agouti" 0.742361111
"mouse" 0.834027778
"mouse" 0.851388889
"mouse" 0.95625
"agouti" 0.461805556
"agouti" 0.477777778
"agouti" 0.576388889
"agouti" 0.739583333
"agouti" 0.744444444
"agouti" 0.753472222
"brocket" 0.08125
"agouti" 0.311805556
"brocket" 0.978472222
"rat" 0.989583333
"agouti" 0.300694444
"squirrel" 0.388888889
"agouti" 0.705555556
"agouti" 0.343055556
"agouti" 0.390277778
"agouti" 0.771527778
"agouti" 0.257638889
"agouti" 0.380555556
"agouti" 0.668055556
"rat" 0.208333333
"agouti" 0.663194444
"agouti" 0.754861111
"agouti" 0.265277778
"agouti" 0.44375
"agouti" 0.365972222
"agouti" 0.369444444
"squirrel" 0.370833333
"agouti" 0.373611111
"agouti" 0.375694444
"brocket" 0.242361111
"agouti" 0.2625
"rat" 0.008333333
"agouti" 0.627083333
"agouti" 0.274305556
"agouti" 0.698611111
"agouti" 0.7
"squirrel" 0.711111111
"rat" 0.129861111
"rat" 0.807638889
"agouti" 0.677083333
"agouti" 0.304166667
"agouti" 0.364583333
"agouti" 0.466666667
"agouti" 0.575
"agouti" 0.651388889
"squirrel" 0.298611111
"agouti" 0.440277778
"agouti" 0.717361111
"agouti" 0.552777778
"agouti" 0.676388889
"agouti" 0.347916667
"agouti" 0.371527778
"agouti" 0.401388889
"agouti" 0.286111111
"agouti" 0.304861111
"agouti" 0.363888889
"agouti" 0.470833333
"agouti" 0.475694444
"agouti" 0.48125
"agouti" 0.495138889
"agouti" 0.596527778
"agouti" 0.450694444
"agouti" 0.274305556
"agouti" 0.284027778
"paca" 0.951388889
"ocelot" 0.979166667
"agouti" 0.723611111
"agouti" 0.386805556
"agouti" 0.577083333
"agouti" 0.579861111
"opossum" 0.125
"armadillo" 0.215277778
"agouti" 0.763888889
"mouse" 0.134722222
"agouti" 0.339583333
"agouti" 0.774305556
"agouti" 0.261805556
"paca" 0.9375
"paca" 0.938194444
"opossum" 0.179166667
"armadillo" 0.960416667
"rat" 0.165277778
"rat" 0.16875
"agouti" 0.7
"paca" 0.104861111
"paca" 0.844444444
"rat" 0.902777778
"armadillo" 0.840972222
"paca" 0.05625
"rat" 0.120138889
"brocket" 0.465277778
"agouti" 0.481944444
"agouti" 0.381944444
"agouti" 0.665277778
"paca" 0.134722222
"agouti" 0.695138889
"agouti" 0.4125
"agouti" 0.613194444
"paca" 0.822916667
"agouti" 0.342361111
"agouti" 0.334027778
"agouti" 0.773611111
"agouti" 0.281944444
"squirrel" 0.309722222
"agouti" 0.315277778
"agouti" 0.425
"agouti" 0.308333333
"agouti" 0.309722222
"agouti" 0.349305556
"agouti" 0.353472222
"agouti" 0.481944444
"agouti" 0.59375
"agouti" 0.692361111
"agouti" 0.259722222
"agouti" 0.273611111
"agouti" 0.304166667
"agouti" 0.30625
"agouti" 0.30625
"agouti" 0.309722222
"agouti" 0.729166667
"rat" 0.050694444
"agouti" 0.309027778
"agouti" 0.369444444
"agouti" 0.441666667
"agouti" 0.488888889
"agouti" 0.490972222
"tamandua" 0.957638889
"agouti" 0.488888889
"agouti" 0.515277778
"agouti" 0.689583333
"ocelot" 0.054166667
"paca" 0.061111111
"agouti" 0.245138889
"agouti" 0.302777778
"agouti" 0.3625
"agouti" 0.704861111
"agouti" 0.729861111
"agouti" 0.2625
"agouti" 0.351388889
"agouti" 0.653472222
"agouti" 0.243055556
"agouti" 0.306944444
"agouti" 0.428472222
"agouti" 0.464583333
"agouti" 0.522916667
"agouti" 0.694444444
"agouti" 0.392361111
"agouti" 0.501388889
"agouti" 0.561111111
"agouti" 0.565972222
"agouti" 0.675694444
"paca" 0.914583333
"agouti" 0.249305556
"agouti" 0.383333333
"agouti" 0.3875
"agouti" 0.409722222
"agouti" 0.470138889
"peccary" 0.736111111
"paca" 0.813888889
"agouti" 0.308333333
"agouti" 0.575694444
"agouti" 0.645833333
"paca" 0.936111111
"brocket" 0.245833333
"agouti" 0.325694444
"agouti" 0.367361111
"agouti" 0.36875
"rat" 0.009027778
"rat" 0.108333333
"rat" 0.131944444
"agouti" 0.259722222
"agouti" 0.264583333
"agouti" 0.268055556
"agouti" 0.450694444
"agouti" 0.469444444
"agouti" 0.474305556
"agouti" 0.5
"agouti" 0.540277778
"rat" 0.930555556
"rat" 0.047916667
"agouti" 0.3125
"rat" 0.025
"agouti" 0.265972222
"agouti" 0.4375
"agouti" 0.441666667
"agouti" 0.615972222
"agouti" 0.722222222
"agouti" 0.747916667
"agouti" 0.347916667
"agouti" 0.3625
"agouti" 0.590277778
"agouti" 0.599305556
"squirrel" 0.40625
"agouti" 0.769444444
"brocket" 0.103472222
"agouti" 0.254166667
"agouti" 0.25625
"agouti" 0.682638889
"peccary" 0.911111111
"armadillo" 0.104861111
"rat" 0.184027778
"peccary" 0.302777778
"agouti" 0.725694444
"paca" 0.105555556
"armadillo" 0.177083333
"paca" 0.220833333
"agouti" 0.238888889
"agouti" 0.568055556
"paca" 0.098611111
"armadillo" 0.164583333
"armadillo" 0.166666667
"agouti" 0.304861111
"peccary" 0.338194444
"agouti" 0.761111111
"armadillo" 0.064583333
"paca" 0.066666667
"agouti" 0.242361111
"squirrel" 0.315277778
"agouti" 0.327777778
"brocket" 0.934722222
"paca" 0.082638889
"agouti" 0.240277778
"agouti" 0.269444444
"paca" 0.09375
"peccary" 0.275694444
"agouti" 0.373611111
"agouti" 0.757638889
"agouti" 0.320138889
"agouti" 0.367361111
"agouti" 0.372222222
"tamandua" 0.752777778
"agouti" 0.75625
"agouti" 0.396527778
"agouti" 0.338888889
"agouti" 0.601388889
"agouti" 0.629861111
"brocket" 0.311805556
"agouti" 0.411805556
"agouti" 0.281944444
"ocelot" 0.404861111
"agouti" 0.754166667
"agouti" 0.7125
"agouti" 0.747222222
"tamandua" 0.5625
"rat" 0.210416667
"tamandua" 0.421527778
"brocket" 0.678472222
"peccary" 0.784722222
"peccary" 0.904166667
"agouti" 0.384027778
"brocket" 0.645833333
"tamandua" 0.677083333
"peccary" 0.253472222
"peccary" 0.257638889
"peccary" 0.259027778
"peccary" 0.288888889
"peccary" 0.293055556
"peccary" 0.313194444
"agouti" 0.506944444
"peccary" 0.667361111
"peccary" 0.669444444
"mouse" 0.85625
"mouse" 0.038888889
"squirrel" 0.290972222
"peccary" 0.311805556
"peccary" 0.317361111
"ocelot" 0.759722222
"mouse" 0.004166667
"mouse" 0.136111111
"mouse" 0.138194444
"agouti" 0.334722222
"peccary" 0.709722222
"squirrel" 0.728472222
"mouse" 0.832638889
"agouti" 0.646527778
"armadillo" 0.882638889
"paca" 0.98125
"agouti" 0.341666667
"agouti" 0.386111111
"agouti" 0.270833333
"agouti" 0.284027778
"agouti" 0.461111111
"agouti" 0.609027778
"agouti" 0.359722222
"agouti" 0.629861111
"agouti" 0.315972222
"agouti" 0.665277778
"agouti" 0.698611111
"agouti" 0.304166667
"agouti" 0.721527778
"agouti" 0.288888889
"agouti" 0.679861111
"agouti" 0.682638889
"squirrel" 0.701388889
"tamandua" 0.734027778
"paca" 0.843055556
"rat" 0.921527778
"rat" 0.2125
"rat" 0.910416667
"agouti" 0.594444444
"rat" 0.066666667
"rat" 0.154166667
"mouse" 0.869444444
"agouti" 0.734027778
"paca" 0.986111111
"rat" 0.036111111
"rat" 0.954166667
"rat" 0.995138889
"rat" 0.199305556
"paca" 0.943055556
"rat" 0.813194444
"peccary" 0.869444444
"paca" 0.954166667
"paca" 0.99375
"rat" 0.210416667
"agouti" 0.370138889
"agouti" 0.682638889
"agouti" 0.693055556
"agouti" 0.463194444
"agouti" 0.676388889
"agouti" 0.690277778
"paca" 0.890972222
"paca" 0.074305556
"agouti" 0.595833333
"peccary" 0.736111111
"paca" 0.824305556
"agouti" 0.261111111
"agouti" 0.268055556
"agouti" 0.269444444
"brocket" 0.832638889
"agouti" 0.341666667
"agouti" 0.464583333
"agouti" 0.748611111
"agouti" 0.347222222
"agouti" 0.392361111
"agouti" 0.415277778
"agouti" 0.348611111
"agouti" 0.713888889
"rat" 0.229861111
"tamandua" 0.759027778
"agouti" 0.2625
"agouti" 0.264583333
"agouti" 0.377777778
"ocelot" 0.167361111
"paca" 0.103472222
"agouti" 0.464583333
"agouti" 0.411805556
"agouti" 0.567361111
"paca" 0.002777778
"agouti" 0.725694444
"agouti" 0.704166667
"agouti" 0.711111111
"agouti" 0.740277778
"agouti" 0.316666667
"agouti" 0.735416667
"agouti" 0.390277778
"agouti" 0.615277778
"agouti" 0.684027778
"agouti" 0.334027778
"agouti" 0.606944444
"agouti" 0.663194444
"agouti" 0.696527778
"brocket" 0.877777778
"ocelot" 0.88125
"agouti" 0.347916667
"agouti" 0.650694444
"agouti" 0.75
"paca" 0.882638889
"peccary" 0.261805556
"peccary" 0.297222222
"agouti" 0.529166667
"agouti" 0.411111111
"squirrel" 0.414583333
"peccary" 0.310416667
"peccary" 0.448611111
"peccary" 0.563888889
"peccary" 0.261805556
"peccary" 0.297222222
"agouti" 0.35625
"agouti" 0.474305556
"agouti" 0.695138889
"peccary" 0.261805556
"peccary" 0.297222222
"agouti" 0.529166667
"agouti" 0.411111111
"squirrel" 0.414583333
"peccary" 0.283333333
"peccary" 0.2375
"agouti" 0.340972222
"paca" 0.81875
"agouti" 0.258333333
"agouti" 0.264583333
"agouti" 0.388194444
"agouti" 0.659027778
"paca" 0.113888889
"agouti" 0.785416667
"paca" 0.154861111
"agouti" 0.286805556
"agouti" 0.352083333
"agouti" 0.355555556
"agouti" 0.380555556
"agouti" 0.440972222
"squirrel" 0.449305556
"paca" 0.813888889
"agouti" 0.465972222
"agouti" 0.40625
"agouti" 0.541666667
"armadillo" 0.014583333
"rat" 0.174305556
"agouti" 0.286805556
"coati" 0.327777778
"agouti" 0.674305556
"agouti" 0.695833333
"agouti" 0.75
"armadillo" 0.120138889
"agouti" 0.403472222
"agouti" 0.481944444
"ocelot" 0.820833333
"agouti" 0.419444444
"agouti" 0.438888889
"agouti" 0.686805556
"agouti" 0.258333333
"agouti" 0.409722222
"agouti" 0.644444444
"paca" 0.073611111
"agouti" 0.286111111
"agouti" 0.320138889
"paca" 0.010416667
"agouti" 0.273611111
"agouti" 0.315277778
"agouti" 0.442361111
"agouti" 0.259027778
"tamandua" 0.696527778
"paca" 0.100694444
"peccary" 0.275694444
"agouti" 0.291666667
"coati" 0.328472222
"agouti" 0.546527778
"agouti" 0.698611111
"agouti" 0.264583333
"agouti" 0.284722222
"agouti" 0.359722222
"agouti" 0.473611111
"agouti" 0.294444444
"agouti" 0.307638889
"agouti" 0.254861111
"agouti" 0.6125
"rat" 0.886805556
"agouti" 0.295833333
"mouse" 0.081944444
"tamandua" 0.569444444
"rat" 0.859722222
"agouti" 0.3875
"agouti" 0.392361111
"agouti" 0.394444444
"agouti" 0.531944444
"mouse" 0.100694444
"agouti" 0.629861111
"agouti" 0.299305556
"brocket" 0.570833333
"brocket" 0.345138889
"brocket" 0.295833333
"agouti" 0.278472222
"paca" 0.900694444
"paca" 0.911805556
"agouti" 0.307638889
"agouti" 0.614583333
"agouti" 0.725
"agouti" 0.285416667
"agouti" 0.288194444
"agouti" 0.331944444
"agouti" 0.581944444
"ocelot" 0.733333333
"paca" 0.836805556
"agouti" 0.429861111
"agouti" 0.446527778
"agouti" 0.461111111
"agouti" 0.55
"agouti" 0.563888889
"agouti" 0.6125
"brocket" 0.627777778
"paca" 0.020138889
"paca" 0.874305556
"agouti" 0.25
"agouti" 0.727777778
"paca" 0.186111111
"paca" 0.888194444
"agouti" 0.68125
"agouti" 0.688888889
"agouti" 0.413888889
"agouti" 0.286111111
"agouti" 0.529166667
"agouti" 0.366666667
"agouti" 0.288194444
"agouti" 0.343055556
"brocket" 0.260416667
"agouti" 0.70625
"agouti" 0.36875
"agouti" 0.54375
"agouti" 0.561805556
"agouti" 0.671527778
"agouti" 0.752083333
"agouti" 0.757638889
"agouti" 0.254166667
"agouti" 0.2625
"agouti" 0.265277778
"agouti" 0.267361111
"agouti" 0.340972222
"agouti" 0.364583333
"agouti" 0.397222222
"agouti" 0.441666667
"agouti" 0.467361111
"agouti" 0.513888889
"agouti" 0.582638889
"agouti" 0.653472222
"agouti" 0.701388889
"agouti" 0.730555556
"agouti" 0.75625
"agouti" 0.259027778
"agouti" 0.281944444
"agouti" 0.318055556
"agouti" 0.496527778
"agouti" 0.566666667
"agouti" 0.665972222
"agouti" 0.259722222
"agouti" 0.285416667
"agouti" 0.310416667
"agouti" 0.467361111
"agouti" 0.542361111
"agouti" 0.638194444
"agouti" 0.665277778
"agouti" 0.669444444
"agouti" 0.254166667
"agouti" 0.257638889
"agouti" 0.290972222
"agouti" 0.293055556
"agouti" 0.298611111
"agouti" 0.302083333
"agouti" 0.310416667
"agouti" 0.322222222
"agouti" 0.531944444
"paca" 0.895138889
"agouti" 0.284722222
"agouti" 0.273611111
"agouti" 0.620138889
"agouti" 0.271527778
"agouti" 0.29375
"rat" 0.833333333
"agouti" 0.460416667
"agouti" 0.497916667
"agouti" 0.431944444
"agouti" 0.689583333
"agouti" 0.715972222
"ocelot" 0.920138889
"agouti" 0.269444444
"agouti" 0.522916667
"agouti" 0.525
"brocket" 0.077777778
"peccary" 0.379861111
"agouti" 0.444444444
"agouti" 0.615972222
"brocket" 0.870833333
"agouti" 0.320833333
"agouti" 0.334027778
"agouti" 0.39375
"agouti" 0.43125
"agouti" 0.433333333
"brocket" 0.757638889
"agouti" 0.364583333
"agouti" 0.390972222
"agouti" 0.393055556
"agouti" 0.265277778
"agouti" 0.310416667
"agouti" 0.374305556
"agouti" 0.377083333
"agouti" 0.380555556
"agouti" 0.382638889
"agouti" 0.429861111
"agouti" 0.520833333
"paca" 0.907638889
"squirrel" 0.425
"agouti" 0.497916667
"paca" 0.149305556
"coati" 0.2625
"paca" 0.976388889
"agouti" 0.29375
"agouti" 0.339583333
"agouti" 0.529861111
"agouti" 0.670138889
"peccary" 0.943055556
"peccary" 0.945833333
"peccary" 0
"agouti" 0.326388889
"agouti" 0.351388889
"agouti" 0.644444444
"agouti" 0.361111111
"squirrel" 0.3875
"squirrel" 0.421527778
"agouti" 0.509722222
"agouti" 0.616666667
"agouti" 0.682638889
"agouti" 0.708333333
"agouti" 0.35625
"agouti" 0.435416667
"agouti" 0.415277778
"agouti" 0.536111111
"agouti" 0.642361111
"agouti" 0.704861111
"agouti" 0.383333333
"agouti" 0.53125
"agouti" 0.260416667
"agouti" 0.263888889
"agouti" 0.613194444
"brocket" 0.622916667
"brocket" 0.709722222
"agouti" 0.753472222
"agouti" 0.357638889
"agouti" 0.428472222
"coati" 0.448611111
"agouti" 0.551388889
"agouti" 0.563888889
"agouti" 0.597916667
"agouti" 0.6
"agouti" 0.692361111
"brocket" 0.922916667
"agouti" 0.285416667
"agouti" 0.288194444
"agouti" 0.293055556
"agouti" 0.299305556
"agouti" 0.692361111
"agouti" 0.697222222
"agouti" 0.332638889
"agouti" 0.334722222
"agouti" 0.338194444
"agouti" 0.329861111
"agouti" 0.754166667
"paca" 0.873611111
"agouti" 0.290972222
"peccary" 0.646527778
"agouti" 0.655555556
"agouti" 0.277777778
"brocket" 0.717361111
"squirrel" 0.335416667
"paca" 0.038194444
"agouti" 0.355555556
"agouti" 0.361805556
"agouti" 0.68125
"agouti" 0.256944444
"agouti" 0.267361111
"agouti" 0.279861111
"agouti" 0.3
"agouti" 0.669444444
"agouti" 0.675
"agouti" 0.261805556
"agouti" 0.263888889
"agouti" 0.270138889
"agouti" 0.343055556
"agouti" 0.729166667
"agouti" 0.270833333
"agouti" 0.272222222
"agouti" 0.261805556
"agouti" 0.294444444
"agouti" 0.328472222
"agouti" 0.452083333
"brocket" 0.4625
"agouti" 0.643055556
"squirrel" 0.284027778
"agouti" 0.3125
"agouti" 0.606944444
"agouti" 0.2875
"agouti" 0.664583333
"agouti" 0.272916667
"agouti" 0.313888889
"agouti" 0.740277778
"agouti" 0.25
"agouti" 0.331944444
"agouti" 0.343055556
"agouti" 0.386805556
"agouti" 0.540972222
"peccary" 0.740277778
"opossum" 0.122222222
"agouti" 0.375694444
"agouti" 0.383333333
"agouti" 0.403472222
"agouti" 0.425694444
"agouti" 0.434722222
"agouti" 0.530555556
"paca" 0.898611111
"agouti" 0.304166667
"agouti" 0.313194444
"agouti" 0.582638889
"agouti" 0.635416667
"agouti" 0.740277778
"ocelot" 0.796527778
"agouti" 0.269444444
"squirrel" 0.315277778
"agouti" 0.327777778
"agouti" 0.463888889
"agouti" 0.29375
"squirrel" 0.732638889
"agouti" 0.297222222
"agouti" 0.540972222
"rat" 0.120138889
"agouti" 0.363888889
"agouti" 0.610416667
"agouti" 0.717361111
"agouti" 0.745138889
"paca" 0.949305556
"agouti" 0.548611111
"brocket" 0.727083333
"paca" 0.136111111
"agouti" 0.392361111
"agouti" 0.479861111
"agouti" 0.25625
"agouti" 0.365277778
"squirrel" 0.411111111
"squirrel" 0.320833333
"agouti" 0.326388889
"agouti" 0.33125
"agouti" 0.340277778
"agouti" 0.345138889
"squirrel" 0.388888889
"squirrel" 0.488888889
"agouti" 0.644444444
"agouti" 0.29375
"agouti" 0.295833333
"agouti" 0.347916667
"agouti" 0.5
"agouti" 0.620833333
"ocelot" 0.025
"agouti" 0.310416667
"agouti" 0.553472222
"agouti" 0.692361111
"agouti" 0.7
"agouti" 0.329861111
"agouti" 0.46875
"peccary" 0.747222222
"agouti" 0.694444444
"agouti" 0.272916667
"agouti" 0.277777778
"agouti" 0.46875
"agouti" 0.611805556
"agouti" 0.281944444
"agouti" 0.355555556
"peccary" 0.398611111
"agouti" 0.261805556
"agouti" 0.264583333
"agouti" 0.41875
"agouti" 0.692361111
"paca" 0.838194444
"agouti" 0.297222222
"agouti" 0.477777778
"coati" 0.695833333
"paca" 0.177083333
"coati" 0.425
"paca" 0.031944444
"agouti" 0.459722222
"brocket" 0.615972222
"agouti" 0.340972222
"ocelot" 0.852777778
"tamandua" 0.875694444
"paca" 0.9375
"agouti" 0.6375
"armadillo" 0.888888889
"armadillo" 0.207638889
"agouti" 0.284722222
"agouti" 0.305555556
"tayra" 0.501388889
"agouti" 0.6875
"agouti" 0.696527778
"agouti" 0.715277778
"paca" 0.161805556
"peccary" 0.622916667
"peccary" 0.623611111
"agouti" 0.2625
"agouti" 0.400694444
"agouti" 0.40625
"agouti" 0.514583333
"agouti" 0.704861111
"brocket" 0.301388889
"agouti" 0.5375
"ocelot" 0.854861111
"agouti" 0.403472222
"agouti" 0.559027778
"paca" 0.973611111
"peccary" 0.642361111
"agouti" 0.278472222
"agouti" 0.659722222
"agouti" 0.58125
"peccary" 0.702777778
"agouti" 0.479861111
"peccary" 0.629166667
"paca" 0.129861111
"paca" 0.138888889
"agouti" 0.308333333
"peccary" 0.760416667
"tamandua" 0.525
"agouti" 0.567361111
"agouti" 0.364583333
"mouse" 0.061111111
"rat" 0.179861111
"peccary" 0.271527778
"paca" 0.202083333
"rat" 0.831944444
"mouse" 0.120833333
"peccary" 0.325
"tayra" 0.373611111
"agouti" 0.579166667
"agouti" 0.605555556
"agouti" 0.613194444
"squirrel" 0.625694444
"armadillo" 0.876388889
"paca" 0.097222222
"brocket" 0.26875
"brocket" 0.272222222
"brocket" 0.274305556
"agouti" 0.296527778
"agouti" 0.315277778
"brocket" 0.393055556
"agouti" 0.514583333
"agouti" 0.547916667
"agouti" 0.489583333
"armadillo" 0.965277778
"agouti" 0.267361111
"agouti" 0.305555556
"peccary" 0.282638889
"paca" 0.870833333
"armadillo" 0.00625
"agouti" 0.394444444
"armadillo" 0.126388889
"agouti" 0.686111111
"brocket" 0.7375
"agouti" 0.31875
"agouti" 0.359027778
"agouti" 0.361805556
"agouti" 0.390972222
"mouse" 0.020138889
"mouse" 0.154861111
"mouse" 0.1875
"agouti" 0.265972222
"agouti" 0.290972222
"squirrel" 0.365972222
"ocelot" 0.841666667
"mouse" 0.105555556
"agouti" 0.275694444
"rat" 0.03125
"agouti" 0.269444444
"mouse" 0.068055556
"mouse" 0.070138889
"mouse" 0.189583333
"squirrel" 0.34375
"rat" 0.139583333
"squirrel" 0.268055556
"agouti" 0.391666667
"squirrel" 0.672222222
"agouti" 0.714583333
"agouti" 0.765972222
"agouti" 0.285416667
"agouti" 0.348611111
"agouti" 0.388888889
"agouti" 0.589583333
"agouti" 0.256944444
"agouti" 0.323611111
"agouti" 0.571527778
"agouti" 0.447916667
"agouti" 0.622916667
"agouti" 0.350694444
"agouti" 0.65
"squirrel" 0.522222222
"agouti" 0.303472222
"agouti" 0.440972222
"agouti" 0.490972222
"agouti" 0.477083333
"paca" 0.16875
"squirrel" 0.493055556
"agouti" 0.511111111
"agouti" 0.490277778
"rat" 0.852777778
"agouti" 0.254861111
"agouti" 0.292361111
"agouti" 0.310416667
"agouti" 0.756944444
"rat" 0.021527778
"paca" 0.205555556
"agouti" 0.485416667
"paca" 0.009722222
"agouti" 0.251388889
"agouti" 0.513888889
"brocket" 0.543055556
"brocket" 0.556944444
"brocket" 0.559027778
"peccary" 0.609722222
"mouse" 0.147222222
"brocket" 0.175694444
"agouti" 0.253472222
"agouti" 0.265972222
"squirrel" 0.302083333
"agouti" 0.344444444
"agouti" 0.532638889
"agouti" 0.534027778
"agouti" 0.677083333
"agouti" 0.693055556
"squirrel" 0.267361111
"squirrel" 0.268055556
"squirrel" 0.284027778
"squirrel" 0.288194444
"squirrel" 0.297916667
"agouti" 0.357638889
"agouti" 0.275694444
"agouti" 0.425694444
"agouti" 0.426388889
"agouti" 0.744444444
"squirrel" 0.26875
"squirrel" 0.26875
"squirrel" 0.270138889
"squirrel" 0.273611111
"agouti" 0.352083333
"agouti" 0.580555556
"agouti" 0.643055556
"agouti" 0.729861111
"agouti" 0.419444444
"squirrel" 0.256944444
"squirrel" 0.257638889
"squirrel" 0.261111111
"squirrel" 0.2625
"squirrel" 0.263194444
"agouti" 0.272916667
"brocket" 0.542361111
"brocket" 0.696527778
"agouti" 0.265277778
"agouti" 0.268055556
"squirrel" 0.270138889
"squirrel" 0.272222222
"squirrel" 0.286111111
"agouti" 0.470138889
"agouti" 0.55
"squirrel" 0.344444444
"agouti" 0.432638889
"agouti" 0.78125
"mouse" 0.205555556
"agouti" 0.256944444
"squirrel" 0.266666667
"agouti" 0.290972222
"agouti" 0.295138889
"tamandua" 0.375694444
"agouti" 0.405555556
"agouti" 0.427083333
